2017-Jun-15 22:52:01.380868 Starting Circus
2017-Jun-15 22:52:01.384870 Ensuring database ../Data/capublic.db exists
2017-Jun-15 22:52:01.388873 Skipping database import 
2017-Jun-15 22:52:01.390875 Selecting all versions of all bills
2017-Jun-15 22:52:20.664363 All versions of all bills selected: 00:00:19.273488
2017-Jun-15 22:52:20.664363 Selecting most recent version of all bills
2017-Jun-15 22:59:49.831847 Most recent version of all bills selected: 00:07:29.167484
2017-Jun-15 23:00:16.863342 Selecting all unevaluated bill versions
2017-Jun-15 23:00:32.738915 Unevaluated bills selected: 00:00:15.875573
2017-Jun-15 23:00:41.824094 Starting Rankings
2017-Jun-16 00:14:22.526272 AB 1232 Negative = 0, Positive = 0
2017-Jun-16 00:14:25.151295 AB 1234 Negative = 0, Positive = 30
2017-Jun-16 00:14:25.666939 AB 1235 Negative = 0, Positive = 0
2017-Jun-16 00:14:55.542199 AB 1236 Negative = 391, Positive = 20
2017-Jun-16 00:15:01.917269 AB 1239 Negative = 19, Positive = 1
2017-Jun-16 00:15:03.292283 AB 1243 Negative = 0, Positive = 0
2017-Jun-16 00:15:03.698523 AB 1244 Negative = 0, Positive = 0
2017-Jun-16 00:15:13.495487 AB 1247 Negative = 0, Positive = 20
2017-Jun-16 00:15:18.636160 AB 1249 Negative = 10, Positive = 82
2017-Jun-16 00:15:19.995546 AB 1250 Negative = 3, Positive = 0
2017-Jun-16 00:15:24.995593 AB 1251 Negative = 4, Positive = 0
2017-Jun-16 00:15:30.855037 AB 1253 Negative = 8, Positive = 140
2017-Jun-16 00:15:39.792604 AB 1254 Negative = 10, Positive = 0
2017-Jun-16 00:15:44.245768 AB 1255 Negative = 0, Positive = 0
2017-Jun-16 00:16:03.777256 AB 1256 Negative = 5, Positive = 20
2017-Jun-16 00:16:05.183459 AB 1257 Negative = 4, Positive = 0
2017-Jun-16 00:16:06.792850 AB 1258 Negative = 30, Positive = 40
2017-Jun-16 00:16:11.871021 AB 1259 Negative = 4, Positive = 1
2017-Jun-16 00:16:13.089780 AB 1261 Negative = 132, Positive = 0
2017-Jun-16 00:16:13.605411 AB 1262 Negative = 0, Positive = 0
2017-Jun-16 00:16:15.152300 AB 1264 Negative = 2, Positive = 0
2017-Jun-16 00:16:26.371212 AB 1265 Negative = 0, Positive = 0
2017-Jun-16 00:16:26.949294 AB 1266 Negative = 0, Positive = 0
2017-Jun-16 00:16:29.105551 AB 1268 Negative = 0, Positive = 0
2017-Jun-16 00:16:29.808696 AB 1269 Negative = 0, Positive = 0
2017-Jun-16 00:16:30.339952 AB 1270 Negative = 0, Positive = 0
2017-Jun-16 00:16:32.418083 AB 1271 Negative = 7, Positive = 0
2017-Jun-16 00:16:34.199348 AB 1272 Negative = 0, Positive = 0
2017-Jun-16 00:16:34.777478 AB 1273 Negative = 0, Positive = 0
2017-Jun-16 00:16:36.121240 AB 1274 Negative = 7, Positive = 0
2017-Jun-16 00:16:36.996249 AB 1277 Negative = 7, Positive = 0
2017-Jun-16 00:16:37.621255 AB 1278 Negative = 0, Positive = 0
2017-Jun-16 00:16:38.808766 AB 1279 Negative = 24, Positive = 0
2017-Jun-16 00:16:39.918163 AB 1281 Negative = 0, Positive = 0
2017-Jun-16 00:16:40.621294 AB 1282 Negative = 0, Positive = 0
2017-Jun-16 00:16:41.293220 AB 1283 Negative = 0, Positive = 0
2017-Jun-16 00:16:41.777554 AB 1284 Negative = 0, Positive = 0
2017-Jun-16 00:16:44.027564 AB 1285 Negative = 0, Positive = 0
2017-Jun-16 00:16:51.215130 AB 1286 Negative = 0, Positive = 10
2017-Jun-16 00:16:55.699547 AB 1288 Negative = 0, Positive = 0
2017-Jun-16 00:18:06.231439 AB 1289 Negative = 94, Positive = 5
2017-Jun-16 00:18:07.247084 AB 1290 Negative = 0, Positive = 0
2017-Jun-16 00:18:11.356485 AB 1292 Negative = 29, Positive = 0
2017-Jun-16 00:18:12.825282 AB 1293 Negative = 0, Positive = 0
2017-Jun-16 00:18:14.497139 AB 1294 Negative = 0, Positive = 0
2017-Jun-16 00:18:15.559661 AB 1298 Negative = 0, Positive = 0
2017-Jun-16 00:18:20.684697 AB 1299 Negative = 0, Positive = 0
2017-Jun-16 00:18:23.965987 AB 1300 Negative = 68, Positive = 0
2017-Jun-16 00:18:26.716012 AB 1301 Negative = 22, Positive = 0
2017-Jun-16 00:18:28.028512 AB 1303 Negative = 3, Positive = 0
2017-Jun-16 00:18:29.028538 AB 1304 Negative = 6, Positive = 0
2017-Jun-16 00:18:29.575414 AB 1305 Negative = 0, Positive = 0
2017-Jun-16 00:18:31.731674 AB 1306 Negative = 7, Positive = 0
2017-Jun-16 00:18:32.200437 AB 1308 Negative = 0, Positive = 0
2017-Jun-16 00:18:32.528565 AB 1315 Negative = 27, Positive = 0
2017-Jun-16 00:18:39.528618 AB 1316 Negative = 133, Positive = 0
2017-Jun-16 00:18:44.919302 AB 1317 Negative = 14, Positive = 0
2017-Jun-16 00:18:48.341214 AB 1318 Negative = 103, Positive = 50
2017-Jun-16 00:18:48.716202 AB 1320 Negative = 0, Positive = 0
2017-Jun-16 00:18:49.419344 AB 1321 Negative = 0, Positive = 0
2017-Jun-16 00:18:51.356850 AB 1323 Negative = 5, Positive = 0
2017-Jun-16 00:18:52.513110 AB 1324 Negative = 0, Positive = 0
2017-Jun-16 00:18:53.825639 AB 1325 Negative = 0, Positive = 0
2017-Jun-16 00:19:04.700778 AB 1326 Negative = 0, Positive = 0
2017-Jun-16 00:19:05.341409 AB 1328 Negative = 0, Positive = 0
2017-Jun-16 00:19:05.794493 AB 1329 Negative = 0, Positive = 0
2017-Jun-16 00:19:06.903881 AB 1330 Negative = 7, Positive = 10
2017-Jun-16 00:19:07.403888 AB 1331 Negative = 0, Positive = 0
2017-Jun-16 00:19:24.294652 AB 1332 Negative = 795, Positive = 20
2017-Jun-16 00:19:26.341561 AB 1333 Negative = 0, Positive = 20
2017-Jun-16 00:19:32.810365 AB 1335 Negative = 327, Positive = 0
2017-Jun-16 00:19:40.919802 AB 1336 Negative = 6, Positive = 0
2017-Jun-16 00:19:42.935445 AB 1339 Negative = 4, Positive = 0
2017-Jun-16 00:19:44.951088 AB 1340 Negative = 169, Positive = 0
2017-Jun-16 00:19:52.248031 AB 1341 Negative = 28, Positive = 1
2017-Jun-16 00:19:55.716829 AB 1342 Negative = 13, Positive = 0
2017-Jun-16 00:19:56.623087 AB 1343 Negative = 0, Positive = 0
2017-Jun-16 00:19:57.966833 AB 1344 Negative = 0, Positive = 0
2017-Jun-16 00:19:58.435587 AB 1345 Negative = 0, Positive = 0
2017-Jun-16 00:19:58.935609 AB 1348 Negative = 0, Positive = 0
2017-Jun-16 00:19:59.310607 AB 1349 Negative = 0, Positive = 0
2017-Jun-16 00:20:02.248123 AB 1350 Negative = 0, Positive = 10
2017-Jun-16 00:20:09.607565 AB 1351 Negative = 0, Positive = 0
2017-Jun-16 00:20:11.373204 AB 1352 Negative = 25, Positive = 0
2017-Jun-16 00:20:16.857629 AB 1353 Negative = 480, Positive = 0
2017-Jun-16 00:20:17.404521 AB 1354 Negative = 0, Positive = 0
2017-Jun-16 00:20:20.279536 AB 1355 Negative = 0, Positive = 0
2017-Jun-16 00:20:21.404563 AB 1356 Negative = 3, Positive = 0
2017-Jun-16 00:20:23.263951 AB 1357 Negative = 6, Positive = 0
2017-Jun-16 00:20:24.576451 AB 1358 Negative = 0, Positive = 0
2017-Jun-16 00:20:25.435850 AB 1359 Negative = 0, Positive = 0
2017-Jun-16 00:20:25.967087 AB 1360 Negative = 0, Positive = 0
2017-Jun-16 00:20:30.029637 AB 1361 Negative = 70, Positive = 0
2017-Jun-16 00:20:42.029738 AB 1362 Negative = 10, Positive = 30
2017-Jun-16 00:20:42.482863 AB 1364 Negative = 0, Positive = 0
2017-Jun-16 00:20:46.904792 AB 1365 Negative = 0, Positive = 0
2017-Jun-16 00:20:48.592312 AB 1367 Negative = 0, Positive = 20
2017-Jun-16 00:20:49.154817 AB 1368 Negative = 9, Positive = 0
2017-Jun-16 00:20:51.732960 AB 1371 Negative = 143, Positive = 0
2017-Jun-16 00:20:52.279842 AB 1372 Negative = 15, Positive = 0
2017-Jun-16 00:20:55.389243 AB 1373 Negative = 0, Positive = 0
2017-Jun-16 00:20:56.264240 AB 1375 Negative = 42, Positive = 0
2017-Jun-16 00:20:56.858026 AB 1376 Negative = 0, Positive = 0
2017-Jun-16 00:20:58.139269 AB 1379 Negative = 0, Positive = 0
2017-Jun-16 00:21:03.764361 AB 1380 Negative = 26, Positive = 1
2017-Jun-16 00:21:05.967454 AB 1381 Negative = 5, Positive = 0
2017-Jun-16 00:21:06.967479 AB 1382 Negative = 7, Positive = 0
2017-Jun-16 00:21:13.420646 AB 1384 Negative = 592, Positive = 0
2017-Jun-16 00:21:14.436297 AB 1386 Negative = 45, Positive = 0
2017-Jun-16 00:21:16.826939 AB 1387 Negative = 13, Positive = 0
2017-Jun-16 00:21:23.123859 AB 1389 Negative = 34, Positive = 0
2017-Jun-16 00:21:25.061390 AB 1391 Negative = 0, Positive = 0
2017-Jun-16 00:21:39.233383 AB 1393 Negative = 0, Positive = 0
2017-Jun-16 00:21:39.577146 AB 1394 Negative = 2, Positive = 0
2017-Jun-16 00:21:40.061513 AB 1395 Negative = 0, Positive = 0
2017-Jun-16 00:21:44.639680 AB 1396 Negative = 69, Positive = 0
2017-Jun-16 00:22:17.546243 AB 1397 Negative = 28, Positive = 10
2017-Jun-16 00:22:21.546267 AB 1398 Negative = 0, Positive = 0
2017-Jun-16 00:22:22.093160 AB 1399 Negative = 0, Positive = 0
2017-Jun-16 00:22:22.530656 AB 1400 Negative = 3, Positive = 0
2017-Jun-16 00:22:23.561923 AB 1401 Negative = 50, Positive = 0
2017-Jun-16 00:22:24.468168 AB 1403 Negative = 0, Positive = 0
2017-Jun-16 00:22:25.327569 AB 1404 Negative = 0, Positive = 11
2017-Jun-16 00:22:27.249444 AB 1405 Negative = 0, Positive = 20
2017-Jun-16 00:22:32.780757 AB 1406 Negative = 138, Positive = 0
2017-Jun-16 00:22:34.608887 AB 1407 Negative = 18, Positive = 0
2017-Jun-16 00:23:09.968595 AB 1408 Negative = 149, Positive = 30
2017-Jun-16 00:23:18.765544 AB 1410 Negative = 10, Positive = 20
2017-Jun-16 00:23:21.296826 AB 1412 Negative = 22, Positive = 0
2017-Jun-16 00:23:27.765633 AB 1413 Negative = 11, Positive = 0
2017-Jun-16 00:23:32.609427 AB 1414 Negative = 0, Positive = 10
2017-Jun-16 00:23:33.078226 AB 1418 Negative = 0, Positive = 0
2017-Jun-16 00:23:33.750059 AB 1421 Negative = 0, Positive = 0
2017-Jun-16 00:23:41.984501 AB 1422 Negative = 11, Positive = 0
2017-Jun-16 00:23:43.312652 AB 1423 Negative = 0, Positive = 0
2017-Jun-16 00:23:45.437657 AB 1424 Negative = 4, Positive = 20
2017-Jun-16 00:23:53.906497 AB 1425 Negative = 0, Positive = 1
2017-Jun-16 00:23:54.797135 AB 1427 Negative = 0, Positive = 0
2017-Jun-16 00:23:55.140887 AB 1428 Negative = 0, Positive = 0
2017-Jun-16 00:24:08.437879 AB 1429 Negative = 17, Positive = 0
2017-Jun-16 00:24:12.547280 AB 1431 Negative = 4, Positive = 10
2017-Jun-16 00:24:28.626456 AB 1432 Negative = 5, Positive = 20
2017-Jun-16 00:24:30.829588 AB 1433 Negative = 3, Positive = 0
2017-Jun-16 00:24:37.454649 AB 1435 Negative = 93, Positive = 0
2017-Jun-16 00:24:39.314057 AB 1436 Negative = 0, Positive = 0
2017-Jun-16 00:24:52.032925 AB 1437 Negative = 190, Positive = 24
2017-Jun-16 00:24:56.736076 AB 1439 Negative = 15, Positive = 0
2017-Jun-16 00:24:57.329842 AB 1440 Negative = 6, Positive = 0
2017-Jun-16 00:24:57.736096 AB 1442 Negative = 0, Positive = 0
2017-Jun-16 00:25:02.220499 AB 1444 Negative = 4, Positive = 1
2017-Jun-16 00:25:05.642418 AB 1445 Negative = 3, Positive = 0
2017-Jun-16 00:25:07.423684 AB 1446 Negative = 30, Positive = 20
2017-Jun-16 00:25:07.954927 AB 1447 Negative = 7, Positive = 0
2017-Jun-16 00:25:13.783105 AB 1448 Negative = 0, Positive = 0
2017-Jun-16 00:25:46.877158 AB 1449 Negative = 14, Positive = 30
2017-Jun-16 00:25:49.111552 AB 1450 Negative = 0, Positive = 0
2017-Jun-16 00:25:51.361586 AB 1451 Negative = 0, Positive = 0
2017-Jun-16 00:25:51.767828 AB 1453 Negative = 0, Positive = 0
2017-Jun-16 00:25:52.424083 AB 1454 Negative = 0, Positive = 0
2017-Jun-16 00:25:53.611594 AB 1455 Negative = 28, Positive = 0
2017-Jun-16 00:25:58.596033 AB 1456 Negative = 476, Positive = 0
2017-Jun-16 00:25:59.924165 AB 1457 Negative = 0, Positive = 0
2017-Jun-16 00:26:01.064798 AB 1458 Negative = 0, Positive = 20
2017-Jun-16 00:26:06.174207 AB 1459 Negative = 7, Positive = 0
2017-Jun-16 00:26:11.955527 AB 1460 Negative = 0, Positive = 0
2017-Jun-16 00:26:13.455525 AB 1461 Negative = 7, Positive = 20
2017-Jun-16 00:26:19.814958 AB 1463 Negative = 14, Positive = 0
2017-Jun-16 00:26:23.736868 AB 1464 Negative = 2, Positive = 0
2017-Jun-16 00:26:28.143177 AB 1467 Negative = 143, Positive = 10
2017-Jun-16 00:26:31.080702 AB 1468 Negative = 4, Positive = 0
2017-Jun-16 00:26:32.596325 AB 1471 Negative = 0, Positive = 0
2017-Jun-16 00:26:33.205721 AB 1472 Negative = 0, Positive = 0
2017-Jun-16 00:26:33.815097 AB 1473 Negative = 25, Positive = 0
2017-Jun-16 00:26:35.440112 AB 1478 Negative = 3, Positive = 0
2017-Jun-16 00:26:36.346370 AB 1479 Negative = 0, Positive = 0
2017-Jun-16 00:26:39.955766 AB 1480 Negative = 0, Positive = 20
2017-Jun-16 00:26:41.315155 AB 1482 Negative = 16, Positive = 0
2017-Jun-16 00:26:41.737045 AB 1483 Negative = 0, Positive = 0
2017-Jun-16 00:26:42.299538 AB 1485 Negative = 0, Positive = 0
2017-Jun-16 00:26:43.018311 AB 1487 Negative = 0, Positive = 0
2017-Jun-16 00:26:44.190197 AB 1488 Negative = 78, Positive = 0
2017-Jun-16 00:26:45.346441 AB 1490 Negative = 4, Positive = 0
2017-Jun-16 00:26:46.721485 AB 1491 Negative = 5, Positive = 0
2017-Jun-16 00:26:47.408971 AB 1492 Negative = 7, Positive = 10
2017-Jun-16 00:26:51.893376 AB 1495 Negative = 63, Positive = 0
2017-Jun-16 00:26:53.799675 AB 1499 Negative = 0, Positive = 0
2017-Jun-16 00:26:56.409041 AB 1502 Negative = 50, Positive = 0
2017-Jun-16 00:26:57.127797 AB 1503 Negative = 0, Positive = 0
2017-Jun-16 00:27:00.221576 AB 1505 Negative = 7, Positive = 0
2017-Jun-16 00:27:02.518484 AB 1508 Negative = 0, Positive = 0
2017-Jun-16 00:27:03.799752 AB 1509 Negative = 0, Positive = 0
2017-Jun-16 00:27:04.643509 AB 1511 Negative = 7, Positive = 0
2017-Jun-16 00:27:06.331008 AB 1512 Negative = 0, Positive = 0
2017-Jun-16 00:27:08.784155 AB 1513 Negative = 17, Positive = 0
2017-Jun-16 00:27:23.440538 AB 1515 Negative = 46, Positive = 0
2017-Jun-16 00:28:03.409665 AB 1517 Negative = 29, Positive = 22
2017-Jun-16 00:28:04.737802 AB 1518 Negative = 0, Positive = 0
2017-Jun-16 00:28:05.456560 AB 1519 Negative = 0, Positive = 0
2017-Jun-16 00:28:10.534719 AB 1520 Negative = 26, Positive = 0
2017-Jun-16 00:28:27.112995 AB 1521 Negative = 33, Positive = 4
2017-Jun-16 00:28:29.034888 AB 1523 Negative = 0, Positive = 0
2017-Jun-16 00:28:38.519348 AB 1525 Negative = 6, Positive = 0
2017-Jun-16 00:28:38.909993 AB 1526 Negative = 0, Positive = 0
2017-Jun-16 00:28:44.050650 AB 1528 Negative = 0, Positive = 0
2017-Jun-16 00:28:45.144425 AB 1529 Negative = 7, Positive = 0
2017-Jun-16 00:28:55.566392 AB 1530 Negative = 52, Positive = 0
2017-Jun-16 00:28:56.988267 AB 1531 Negative = 4, Positive = 0
2017-Jun-16 00:28:57.550771 AB 1533 Negative = 0, Positive = 0
2017-Jun-16 00:29:00.050806 AB 1534 Negative = 61, Positive = 20
2017-Jun-16 00:29:03.738329 AB 1535 Negative = 0, Positive = 0
2017-Jun-16 00:29:04.941478 AB 1536 Negative = 1, Positive = 0
2017-Jun-16 00:29:05.941485 AB 1538 Negative = 106, Positive = 0
2017-Jun-16 00:29:07.160235 AB 1539 Negative = 116, Positive = 0
2017-Jun-16 00:29:08.925875 AB 1541 Negative = 18, Positive = 10
2017-Jun-16 00:29:10.738409 AB 1542 Negative = 0, Positive = 20
2017-Jun-16 00:29:15.691563 AB 1544 Negative = 0, Positive = 0
2017-Jun-16 00:29:18.129100 AB 1546 Negative = 0, Positive = 0
2017-Jun-16 00:29:26.082282 AB 1549 Negative = 6, Positive = 0
2017-Jun-16 00:29:31.254260 AB 1550 Negative = 0, Positive = 0
2017-Jun-16 00:29:31.707391 AB 1551 Negative = 0, Positive = 0
2017-Jun-16 00:29:32.816731 AB 1553 Negative = 10, Positive = 0
2017-Jun-16 00:29:38.910525 AB 1554 Negative = 203, Positive = 0
2017-Jun-16 00:29:47.551240 AB 1556 Negative = 760, Positive = 10
2017-Jun-16 00:29:50.051262 AB 1558 Negative = 0, Positive = 0
2017-Jun-16 00:29:51.691890 AB 1559 Negative = 0, Positive = 0
2017-Jun-16 00:29:52.410659 AB 1560 Negative = 6, Positive = 0
2017-Jun-16 00:30:02.863886 AB 1561 Negative = 26, Positive = 0
2017-Jun-16 00:30:03.395122 AB 1562 Negative = 0, Positive = 0
2017-Jun-16 00:30:07.113907 AB 1563 Negative = 0, Positive = 0
2017-Jun-16 00:30:51.614324 AB 1564 Negative = 23, Positive = 20
2017-Jun-16 00:30:53.426841 AB 1565 Negative = 0, Positive = 0
2017-Jun-16 00:30:56.254980 AB 1566 Negative = 0, Positive = 0
2017-Jun-16 00:30:57.473741 AB 1567 Negative = 0, Positive = 0
2017-Jun-16 00:30:58.739376 AB 1568 Negative = 0, Positive = 0
2017-Jun-16 00:31:05.817566 AB 1569 Negative = 32, Positive = 0
2017-Jun-16 00:31:06.192582 AB 1570 Negative = 0, Positive = 0
2017-Jun-16 00:31:18.489559 AB 1572 Negative = 8, Positive = 0
2017-Jun-16 00:31:20.489575 AB 1573 Negative = 7, Positive = 0
2017-Jun-16 00:31:21.098968 AB 1574 Negative = 0, Positive = 0
2017-Jun-16 00:31:21.458335 AB 1575 Negative = 0, Positive = 0
2017-Jun-16 00:31:25.411496 AB 1576 Negative = 41, Positive = 0
2017-Jun-16 00:31:27.317779 AB 1577 Negative = 0, Positive = 1
2017-Jun-16 00:31:29.458421 AB 1578 Negative = 10, Positive = 0
2017-Jun-16 00:31:31.239686 AB 1579 Negative = 26, Positive = 0
2017-Jun-16 00:31:35.630351 AB 1582 Negative = 0, Positive = 3
2017-Jun-16 00:31:47.333570 AB 1583 Negative = 14, Positive = 0
2017-Jun-16 00:31:48.567973 AB 1584 Negative = 67, Positive = 0
2017-Jun-16 00:32:03.052476 AB 1585 Negative = 42, Positive = 0
2017-Jun-16 00:32:03.786862 AB 1586 Negative = 0, Positive = 0
2017-Jun-16 00:32:05.646251 AB 1587 Negative = 0, Positive = 0
2017-Jun-16 00:32:08.865030 AB 1589 Negative = 98, Positive = 0
2017-Jun-16 00:32:09.943151 AB 1590 Negative = 7, Positive = 0
2017-Jun-16 00:32:11.599417 AB 1591 Negative = 11, Positive = 0
2017-Jun-16 00:32:14.740101 AB 1594 Negative = 3, Positive = 0
2017-Jun-16 00:32:15.130700 AB 1595 Negative = 0, Positive = 0
2017-Jun-16 00:32:28.771464 AB 1598 Negative = 47, Positive = 10
2017-Jun-16 00:32:31.568361 AB 1601 Negative = 56, Positive = 20
2017-Jun-16 00:32:31.943352 AB 1602 Negative = 0, Positive = 0
2017-Jun-16 00:32:33.115237 AB 1604 Negative = 0, Positive = 0
2017-Jun-16 00:32:34.474625 AB 1605 Negative = 20, Positive = 0
2017-Jun-16 00:32:34.959006 AB 1606 Negative = 0, Positive = 0
2017-Jun-16 00:32:45.240361 AB 1607 Negative = 35, Positive = 0
2017-Jun-16 00:32:48.896648 AB 1608 Negative = 7, Positive = 0
2017-Jun-16 00:32:50.162269 AB 1609 Negative = 0, Positive = 0
2017-Jun-16 00:33:05.756162 AB 1610 Negative = 349, Positive = 0
2017-Jun-16 00:33:09.787459 AB 1611 Negative = 0, Positive = 0
2017-Jun-16 00:33:10.553098 AB 1612 Negative = 0, Positive = 0
2017-Jun-16 00:33:11.662465 AB 1613 Negative = 0, Positive = 10
2017-Jun-16 00:33:29.490752 AB 1615 Negative = 16, Positive = 0
2017-Jun-16 00:33:31.272031 AB 1616 Negative = 3, Positive = 0
2017-Jun-16 00:33:32.803295 AB 1617 Negative = 12, Positive = 0
2017-Jun-16 00:33:33.350162 AB 1618 Negative = 0, Positive = 0
2017-Jun-16 00:33:34.725187 AB 1619 Negative = 0, Positive = 0
2017-Jun-16 00:33:36.209620 AB 1620 Negative = 0, Positive = 0
2017-Jun-16 00:33:37.318965 AB 1621 Negative = 14, Positive = 0
2017-Jun-16 00:33:42.397121 AB 1626 Negative = 14, Positive = 0
2017-Jun-16 00:33:48.444052 AB 1629 Negative = 0, Positive = 10
2017-Jun-16 00:33:49.100318 AB 1630 Negative = 3, Positive = 0
2017-Jun-16 00:33:49.694079 AB 1631 Negative = 2, Positive = 0
2017-Jun-16 00:33:50.397194 AB 1632 Negative = 0, Positive = 0
2017-Jun-16 00:33:51.397215 AB 1633 Negative = 10, Positive = 0
2017-Jun-16 00:33:53.944101 AB 1635 Negative = 0, Positive = 0
2017-Jun-16 00:33:55.319125 AB 1636 Negative = 0, Positive = 0
2017-Jun-16 00:34:19.538084 AB 1637 Negative = 67, Positive = 0
2017-Jun-16 00:34:24.756903 AB 1639 Negative = 427, Positive = 0
2017-Jun-16 00:34:25.491280 AB 1641 Negative = 0, Positive = 0
2017-Jun-16 00:34:26.069393 AB 1643 Negative = 9, Positive = 0
2017-Jun-16 00:34:26.585040 AB 1644 Negative = 0, Positive = 0
2017-Jun-16 00:34:27.256916 AB 1645 Negative = 0, Positive = 0
2017-Jun-16 00:34:28.585042 AB 1646 Negative = 2, Positive = 10
2017-Jun-16 00:34:30.163181 AB 1647 Negative = 7, Positive = 10
2017-Jun-16 00:34:31.616321 AB 1649 Negative = 29, Positive = 0
2017-Jun-16 00:34:34.444471 AB 1651 Negative = 18, Positive = 0
2017-Jun-16 00:34:34.803850 AB 1652 Negative = 0, Positive = 0
2017-Jun-16 00:34:36.507001 AB 1654 Negative = 12, Positive = 10
2017-Jun-16 00:34:39.038280 AB 1655 Negative = 8, Positive = 0
2017-Jun-16 00:34:39.600780 AB 1656 Negative = 2, Positive = 0
2017-Jun-16 00:34:40.522667 AB 1658 Negative = 0, Positive = 0
2017-Jun-16 00:34:41.960163 AB 1659 Negative = 0, Positive = 0
2017-Jun-16 00:34:42.335166 AB 1660 Negative = 0, Positive = 0
2017-Jun-16 00:34:42.991455 AB 1661 Negative = 0, Positive = 0
2017-Jun-16 00:34:43.616430 AB 1663 Negative = 7, Positive = 0
2017-Jun-16 00:35:00.866598 AB 1664 Negative = 27, Positive = 10
2017-Jun-16 00:35:11.116681 AB 1665 Negative = 12, Positive = 0
2017-Jun-16 00:35:12.522943 AB 1667 Negative = 0, Positive = 0
2017-Jun-16 00:35:13.304199 AB 1668 Negative = 0, Positive = 0
2017-Jun-16 00:35:14.022957 AB 1669 Negative = 0, Positive = 0
2017-Jun-16 00:35:14.601098 AB 1670 Negative = 0, Positive = 0
2017-Jun-16 00:35:16.069862 AB 1671 Negative = 20, Positive = 0
2017-Jun-16 00:35:17.038625 AB 1674 Negative = 0, Positive = 0
2017-Jun-16 00:35:17.398000 AB 1678 Negative = 0, Positive = 0
2017-Jun-16 00:35:17.897993 AB 1679 Negative = 0, Positive = 0
2017-Jun-16 00:35:20.226170 AB 1680 Negative = 31, Positive = 0
2017-Jun-16 00:35:21.148022 AB 1681 Negative = 7, Positive = 0
2017-Jun-16 00:35:23.023038 AB 1682 Negative = 0, Positive = 0
2017-Jun-16 00:35:29.757474 AB 1683 Negative = 0, Positive = 2
2017-Jun-16 00:35:30.991879 AB 1684 Negative = 0, Positive = 0
2017-Jun-16 00:35:34.179402 AB 1686 Negative = 31, Positive = 0
2017-Jun-16 00:35:34.741912 AB 1687 Negative = 0, Positive = 0
2017-Jun-16 00:35:36.976307 AB 1688 Negative = 105, Positive = 0
2017-Jun-16 00:35:43.538862 AB 1689 Negative = 10, Positive = 26
2017-Jun-16 00:35:44.804487 AB 1690 Negative = 6, Positive = 0
2017-Jun-16 00:35:47.913903 AB 1691 Negative = 0, Positive = 0
2017-Jun-16 00:36:33.804951 AB 1692 Negative = 797, Positive = 20
2017-Jun-16 00:36:37.586230 AB 1694 Negative = 0, Positive = 0
2017-Jun-16 00:36:38.726854 AB 1695 Negative = 0, Positive = 0
2017-Jun-16 00:37:08.742754 AB 1696 Negative = 82, Positive = 0
2017-Jun-16 00:37:10.508394 AB 1697 Negative = 0, Positive = 0
2017-Jun-16 00:39:19.650209 AB 1699 Negative = 128, Positive = 47
2017-Jun-16 00:39:21.634589 AB 1700 Negative = 31, Positive = 0
2017-Jun-16 00:39:23.431495 AB 1701 Negative = 0, Positive = 0
2017-Jun-16 00:39:28.994044 AB 1705 Negative = 12, Positive = 0
2017-Jun-16 00:39:32.962830 AB 1706 Negative = 7, Positive = 0
2017-Jun-16 00:39:34.603458 AB 1707 Negative = 0, Positive = 0
2017-Jun-16 00:39:37.415985 AB 1708 Negative = 0, Positive = 20
2017-Jun-16 00:39:41.634785 AB 1709 Negative = 0, Positive = 0
2017-Jun-16 00:39:44.822314 AB 1713 Negative = 15, Positive = 20
2017-Jun-16 00:40:51.869790 AB 1714 Negative = 165, Positive = 10
2017-Jun-16 00:42:01.589175 AB 1715 Negative = 169, Positive = 50
2017-Jun-16 00:42:29.526930 AB 1716 Negative = 44, Positive = 41
2017-Jun-16 00:42:32.308205 AB 1725 Negative = 0, Positive = 0
2017-Jun-16 00:42:40.120776 AB 1727 Negative = 0, Positive = 0
2017-Jun-16 00:42:44.448958 AB 1730 Negative = 0, Positive = 0
2017-Jun-16 00:42:46.855225 AB 1732 Negative = 8, Positive = 0
2017-Jun-16 00:42:50.574008 ACA 1 Negative = 3, Positive = 30
2017-Jun-16 00:42:53.167770 ACA 2 Negative = 3, Positive = 40
2017-Jun-16 00:42:59.558454 ACA 3 Negative = 10, Positive = 60
2017-Jun-16 00:43:10.339813 ACA 5 Negative = 28, Positive = 44
2017-Jun-16 00:43:12.792961 ACA 13 Negative = 3, Positive = 40
2017-Jun-16 00:43:22.652444 ACA 14 Negative = 63, Positive = 80
2017-Jun-16 00:43:29.652490 ACA 15 Negative = 39, Positive = 40
2017-Jun-16 00:43:35.949422 ACR 1 Negative = 6, Positive = 0
2017-Jun-16 00:43:39.527569 ACR 2 Negative = 3, Positive = 0
2017-Jun-16 00:43:42.105728 ACR 4 Negative = 3, Positive = 10
2017-Jun-16 00:43:46.949511 ACR 5 Negative = 3, Positive = 0
2017-Jun-16 00:43:49.996414 ACR 6 Negative = 2, Positive = 0
2017-Jun-16 00:43:51.543302 ACR 8 Negative = 341, Positive = 0
2017-Jun-16 00:43:54.027702 ACR 9 Negative = 3, Positive = 0
2017-Jun-16 00:43:57.621494 ACR 11 Negative = 93, Positive = 0
